decimal_rep	bias	avg_sensitivity	CF	NCF	cana_depth	expressions	isomorphisms
1	1	0.0625	True	True	8	abcdefgh	256
4295032833	3	0.15625	True	True	8	ab(c+d)efgh	7168
31	5	0.234375	True	True	8	abcde(f+gh)	43008
6277101735386680764176071790128604879584177077448784019457	7	0.3125	True	False	4	(ab+cd)efgh	53760
6277101736848182401506974708411517874814724153223283736577	7	0.296875	True	True	8	(a+(b+c))defgh	14336
1911	9	0.375	True	False	4	abcd(e+f)(g+h)	53760
511	9	0.359375	True	True	8	abcd(e+fgh)	71680
1461523938416389008123852738184089783721235906561	11	0.421875	True	True	8	(a+b(c+d))efgh	215040
16843263	11	0.4375	True	False	3	abc(de+fgh)	143360
26960358049567071833025758531567443250298050725965797573758388600833	13	0.46875	True	True	8	(ab+(c+d))efgh	107520
32767	15	0.5	True	True	8	abcd(e+(f+(g+h)))	17920
10548753374549092367936461896669810655263	15	0.546875	True	False	3	(a+b)cde(f+gh)	430080
72340172838076927	15	0.5625	True	False	2	ab(cde+fgh)	71680
117901311	17	0.59375	True	False	3	abc(de+f(g+h))	430080
131071	17	0.546875	True	True	8	abc(d+efgh)	71680
281479271809023	19	0.625	True	False	2	ab(cd+efgh)	107520
524287	19	0.609375	True	True	8	abc(d+ef(g+h))	430080
43215860598959184862191311641195675910271	21	0.671875	True	False	3	(a+b)cde(f+(g+h))	143360
80852079293893806395679	21	0.71875	True	False	2	a(b+c)d(ef+gh)	322560
2097151	21	0.65625	True	True	8	abc(d+e(f+gh))	860160
287309823	23	0.703125	True	False	4	abc(d+(ef+gh))	215040
8388607	23	0.6875	True	True	8	abc(d+e(f+(g+h)))	286720
5192376087906286159508272029237247	23	0.75	True	False	1	a(bcd+efgh)	71680
125304831	25	0.734375	True	False	4	abc(d+(e+f)(g+h))	215040
33554431	25	0.71875	True	True	8	abc(d+(e+fgh))	143360
1970354902269951	25	0.78125	True	False	2	ab(cd+ef(g+h))	645120
571857792142420148255	25	0.78125	True	False	2	a(b+cd)e(f+gh)	645120
650279603185913403713760602726968005232503	27	0.84375	True	False	2	(a+b)cd(e+f)(g+h)	107520
173884289496599554839210710619299136930303	27	0.796875	True	False	2	(a+b)cd(e+fgh)	430080
134217727	27	0.75	True	True	8	abc(d+(e+f(g+h)))	430080
506381209866536959	29	0.84375	True	False	2	ab(cde+f(g+h))	430080
536870911	29	0.765625	True	True	8	abc(d+(e+(f+gh)))	143360
8725857424113663	31	0.890625	True	False	2	ab(cd+e(f+gh))	1290240
1766874025136433896750911497805568136923323180981774075523881651146981375	31	0.9375	False	False	0	(abcd+efgh)	8960
2147483647	31	0.765625	True	True	8	abc(d+(e+(f+(g+h))))	14336
696558005087161034747288306531712981010431	33	0.921875	True	False	2	(a+b)cd(e+f(g+h))	1290240
8589934591	33	0.796875	True	True	8	ab(c+defgh)	43008
5731465400311866747240212742422207904090227199	33	0.96875	True	False	1	(a+b)c(de+fgh)	430080
80853312998717016445215	35	1.015625	True	False	1	a(b+cd)(ef+gh)	645120
79228162532711081675843436543	35	0.875	True	False	1	a(bc+defgh)	43008
2342772245228624478335	35	0.9375	True	False	2	a(b+cd)e(f+(g+h))	430080
34359738367	35	0.859375	True	True	8	ab(c+def(g+h))	430080
1233723648051773439	37	1.0	True	False	2	ab(cd+(ef+gh))	107520
137438953471	37	0.90625	True	True	8	ab(c+de(f+gh))	1290240
35747867511488511	37	0.953125	True	False	2	ab(cd+e(f+(g+h)))	430080
36346632615344003116557904204267519	37	1.03125	True	False	1	a(bcd+ef(g+h))	430080
188722506346969502831180309720972102752086355081760583016308720205831	39	1.0	True	False	2	(ab+(c+d))ef(g+h)	645120
549755813887	39	0.9375	True	True	8	ab(c+de(f+(g+h)))	430080
506381209882853375	39	1.0	True	False	2	ab(c(d+e)+f(g+h))	645120
18829136625663	39	0.953125	True	False	4	ab(c+d(ef+gh))	645120
26959946673427741531515197488526605382048662297355296634331188953087	39	1.0	False	False	0	(abc+defgh)	14336
554597137728977571705134252031	41	1.03125	True	False	1	a(bc+def(g+h))	430080
2199023255551	41	0.96875	True	True	8	ab(c+d(e+fgh))	860160
8211977469951	41	0.984375	True	False	4	ab(c+d(e+f)(g+h))	645120
72341268037894143	43	1.015625	True	False	3	ab(c+(de+fgh))	430080
537906888301871103	43	1.0625	True	False	2	ab(cd+(e+f)(g+h))	322560
8796093022207	43	1.0	True	True	8	ab(c+d(e+f(g+h)))	2580480
37623665626848690698133279	45	1.171875	True	False	1	a(b+c)(d+e)(f+gh)	645120
24616085236810599231077234872125278955573695899053916671	45	1.21875	False	False	0	(a+b)(cde+fgh)	71680
604444463203974071222271	45	1.03125	True	False	2	a(b+c)d(e+(f+(g+h)))	107520
173884289537085145883999787131794823840255	45	1.09375	True	False	1	(a+bc)d(e+fgh)	860160
131391639519231	45	1.015625	True	True	8	ab(c+d(ef+(g+h)))	1290240
140737488355327	47	1.015625	True	True	8	ab(c+d(e+(f+(g+h))))	215040
8759946577444863	47	1.0625	True	False	3	ab(c+(d+e)(f+gh))	1290240
2456073038514043531822297513983	47	1.140625	True	False	1	a(bc+de(f+gh))	1290240
797191920394108457050361117346332819707190488835995570471039	49	1.203125	True	False	1	(ab+cd)e(f+(g+h))	215040
35887507618889599	49	1.09375	True	False	2	ab(c+(d+e))(f+(g+h))	71680
562949953421311	49	1.03125	True	True	8	ab(c+(d+efgh))	107520
27512536906199821789383722656133675187217448130458020357280031	49	1.3125	False	False	0	(ab+cd)(ef+gh)	80640
2242545357995114495	49	1.078125	True	False	3	ab(c(d+e)+(f+gh))	1290240
2251799813685247	51	1.0625	True	True	8	ab(c+(d+ef(g+h)))	645120
40119737170161678194832362010287651947654088703	51	1.25	True	False	1	(a+b)c(de+f(g+h))	1290240
2417833193048130298445823	51	1.109375	True	False	1	a(b+c)(d+efgh)	215040
160963658725094870944756432904388607	51	1.203125	True	False	1	a(bcd+e(f+gh))	860160
347257036380872670966401235681279	53	1.25	True	False	1	a(bc+d(ef+gh))	645120
9007199254740991	53	1.078125	True	True	8	ab(c+(d+e(f+gh)))	1290240
5192376087906286159789742710849535	53	1.15625	True	False	1	a(b(c+d)+efgh)	215040
10061976641654307372290950561791	53	1.203125	True	False	1	a(bc+de(f+(g+h)))	430080
35887509774794751	53	1.09375	True	False	3	ab(c+(d+e)(f+(g+h)))	430080
188719626713994190720606382419686237674340636081487076440292552867839	53	1.28125	False	False	0	(abc+def(g+h))	143360
5731465401646327525474708232103397025401340415	55	1.328125	False	False	0	(a+bc)(de+fgh)	430080
36028797018963967	55	1.078125	True	True	8	ab(c+(d+e(f+(g+h))))	430080
45307242090908059251839434883706783295358313103391	55	1.25	True	False	1	(a+b(c+d))e(f+gh)	2580480
8610732401905106943	55	1.09375	True	False	4	ab(cd+(ef+(g+h)))	322560
144115188075855871	57	1.078125	True	True	8	ab(c+(d+(e+fgh)))	143360
95782432850356534670201594315450188515514896097607679	57	1.28125	False	False	0	(a+b)(cd+efgh)	107520
9671388112424755207340031	57	1.234375	True	False	1	a(b+c)(d+ef(g+h))	1290240
538180155470774271	57	1.09375	True	False	4	ab(c+(d+(e+f)(g+h)))	322560
9187201950444158975	59	1.078125	True	True	8	ab(c(d+e)+(f+(g+h)))	430080
40485591054215362734165562753023	59	1.265625	True	False	1	a(bc+d(e+fgh))	860160
151405018600010877074333419700223	59	1.3125	True	False	1	a(bc+d(e+f)(g+h))	645120
12368118175955037277256380484638976958463262266872418528667171558028476415	61	1.34375	False	False	0	(abcd+ef(g+h))	107520
2305843009213693951	61	1.0625	True	True	8	ab(c+(d+(e+(f+gh))))	107520
38685607789931254842916863	63	1.3125	True	False	1	a(b+c)(d+e(f+gh))	2580480
9223372036854775807	63	1.03125	True	True	8	ab(c+(d+(e+(f+(g+h)))))	7168
3207598986782593870493972684755717093467514486576328633942527	63	1.390625	False	False	0	(ab+cd)(e+fgh)	215040
11995541419116876569279828667774410658770937856809695220598647	63	1.359375	True	False	1	(a+(b+c))d(e+f)(g+h)	215040
3207598987529421207170064075998285634030324042297097989390847	63	1.25	True	False	1	(a+(b+c))d(e+fgh)	286720
6405859422079010264769715593311368439179943083970847	63	1.5	False	False	0	(a+b)(c+d)(ef+gh)	161280
36346632615344003116839349115682815	63	1.3125	True	False	1	a(b(c+d)+ef(g+h))	1290240
659431763164098342257550547704872959	65	1.265625	True	False	1	a(bcd+e(f+(g+h)))	286720
162180048704459584181664011517951	65	1.328125	True	False	1	a(bc+d(e+f(g+h)))	2580480
835771099536579226823798514478590740759239572504939724786510046625823	65	1.328125	True	False	1	(ab+(c+d))e(f+gh)	1290240
22758184393293252237124756303859679231	65	1.375	True	False	1	a(bcd+(ef+gh))	215040
36893488147419103231	65	1.046875	True	True	8	a(b+cdefgh)	14336
6277101735386680764176071790128604879602623540043221827583	67	1.125	False	False	0	(ab+cdefgh)	7168
835758346876259987476971122144324766843508531218014195664138008526847	67	1.453125	False	False	0	(abc+de(f+gh))	430080
79229371476977440370137759743	67	1.109375	True	True	8	a(b+(c+d)efgh)	215040
2854495045129552841332850961988311301658509311	69	1.34375	True	False	1	(a+b)c(d+e(f+(g+h)))	860160
590295810358705651711	69	1.15625	True	True	8	a(b+cde(f+gh))	860160
97766466610075884936854056218659599638939566079	69	1.390625	True	False	1	(a+b)c(d+(ef+gh))	645120
2423668720038164699414343517732863	71	1.34375	True	False	1	a(bc+d(ef+(g+h)))	1290240
2361183241434822606847	71	1.1875	True	True	8	a(b+cde(f+(g+h)))	286720
80870526019142674284543	71	1.203125	True	False	4	a(b+cd(ef+gh))	645120
26960358049567071833025758531567443250298050725984244036352826408959	73	1.28125	False	False	0	(ab+(c+d)efgh)	107520
160963658725094870945037774735015935	73	1.390625	True	False	1	a(b(c+d)+e(f+gh))	2580480
35270174668932662689791	73	1.234375	True	False	4	a(b+cd(e+f)(g+h))	645120
9444732965739290427391	73	1.21875	True	True	8	a(b+cd(e+fgh))	860160
11150032319494459834013739774848377676660735	75	1.328125	True	False	1	(a+bc)d(e+(f+(g+h)))	215040
45484223505284301200465287991300734765761805885215	75	1.5625	False	False	0	(a+b)(c+de)(f+gh)	645120
670477029818693313194428946982464345983135361465319423	75	1.5625	False	False	0	(a+b)(cd+ef(g+h))	645120
37778931862957161709567	75	1.25	True	True	8	a(b+cd(e+f(g+h)))	2580480
618970001340061247554453503	75	1.375	True	False	1	a(b+c)(d+(e+fgh))	430080
2311466149194607059629768703	75	1.421875	True	False	1	a(b+c)(d+(e+f)(g+h))	645120
310703380373925437189914623	75	1.265625	True	False	3	a(b+c(de+fgh))	860160
161592413422954466088901845849210879	77	1.453125	True	False	1	a(bc+(d+e)(f+gh))	1290240
162182523375612911506857800959999	77	1.40625	True	False	1	a(b+(c+d))(e+f(g+h))	860160
12849227252336535524268418954393254188508810477537660887828479	77	1.578125	False	False	0	(ab+cd)(e+f(g+h))	645120
105726875431490727260553571348123507794705475185192065698789130751	77	1.515625	False	False	0	(a+(b+c))(de+fgh)	143360
2596069201709344013131632986816511	77	1.3125	True	False	1	a(bc+d(e+(f+(g+h))))	215040
564322794702922603036671	77	1.265625	True	True	8	a(b+cd(ef+(g+h)))	1290240
2456110515232898329262984003583	79	1.3125	True	False	3	a(b+(c+d)e(f+gh))	2580480
2653304180920112227508727006906810367	79	1.328125	True	False	2	a(bcd+(e+fgh))	143360
604462909807314587353087	79	1.265625	True	True	8	a(b+cd(e+(f+(g+h))))	215040
194590153796987103689458225493986751267127927419128590106623	79	1.390625	False	False	0	(ab+cde(f+gh))	430080
9922630703988912850820307847747207167	79	1.4375	True	False	1	a(bcd+(e+f)(g+h))	215040
2475880060700477224231370751	81	1.40625	True	False	1	a(b+c)(d+(e+f(g+h)))	1290240
3423913227525323174502430081042878883520180111764122672559519831162879	81	1.515625	False	False	0	(abc+de(f+(g+h)))	143360
2174895328418580842458120191	81	1.328125	True	False	3	a(b+c(de+f(g+h)))	2580480
746838732530772129887594037915151556564214217638399	81	1.546875	False	False	0	(a+b)(c+d)(e+fgh)	215040
173886942800780474942011933124640462799359	81	1.40625	False	False	0	(a+bcd)(e+fgh)	143360
2417851639229258349412351	81	1.28125	True	True	8	a(b+c(d+efgh))	430080
118165446269633791132631110592212111389519286849308265148254780634693631	81	1.625	False	False	0	(abc+d(ef+gh))	215040
2792972246313709472045385922614196917014116183770999	81	1.6875	False	False	0	(a+b)(c+d)(e+f)(g+h)	26880
22758184393293252237125018953707421695	83	1.46875	True	False	1	a(b(c+d)+(ef+gh))	645120
659431763164098342257831477212348415	83	1.390625	True	False	1	a(b(c+d)+e(f+(g+h)))	860160
9671406556917033397649407	83	1.3125	True	True	8	a(b+c(d+ef(g+h)))	2580480
10384514491324974185771533707771903	83	1.328125	True	False	2	a(bc+(d+efgh))	215040
44601150125078839835932947356460820656685055	85	1.40625	False	False	0	(a+bc)(d+efgh)	215040
347262335102758488611318545776639	85	1.390625	True	False	2	a(b+(c+d)(ef+gh))	645120
154135680817623784952430591	85	1.34375	True	False	3	a(b+c(d+e)(f+(g+h)))	860160
38685626227668133590597631	85	1.328125	True	True	8	a(b+c(d+e(f+gh)))	5160960
27512536906199821789383722656133675187217465343478446015119359	85	1.5	False	False	0	(ab+cd(ef+gh))	322560
40119737179502782423385183613619451103287904255	85	1.640625	False	False	0	(a+bc)(de+f(g+h))	1290240
797191920394108457050361117346332819707208899832201768599551	85	1.453125	False	False	0	(ab+cde(f+(g+h)))	143360
9903520298142141130939039743	87	1.390625	True	False	1	a(b+c)(d+(e+(f+gh)))	430080
5299930793190534301911875583	87	1.34375	True	False	4	a(b+c(d+(ef+gh)))	1290240
12368118175955037277256380484638976958463262266872418528667453002939891711	87	1.625	False	False	0	(ab(c+d)+ef(g+h))	322560
154742504910672534362390527	87	1.328125	True	True	8	a(b+c(d+e(f+(g+h))))	1720320
172312596657673673985519255069027825502348067912399915007	87	1.625	False	False	0	(a+b)(cde+f(g+h))	430080
36346632616552799806993662509842431	89	1.390625	True	False	2	a(b+(cd+ef(g+h)))	1290240
2311466167103170982038208511	89	1.34375	True	False	4	a(b+c(d+(e+f)(g+h)))	1290240
2465704696930720995352453840895	89	1.390625	True	False	2	a(b+(c+de)(f+gh))	1290240
618970019642690137449562111	89	1.328125	True	True	8	a(b+c(d+(e+fgh)))	860160
3423965472295018122794271333509065292787852442197656291867315352305791	91	1.453125	True	False	1	(ab+(c+d))e(f+(g+h))	430080
40486208815327632551548523905023	91	1.375	True	False	2	a(b+(c+d)(e+fgh))	860160
54773094779229450799278256431972612244623018610434996341240331185554456575	91	1.515625	False	False	0	(abcd+e(f+gh))	215040
11995541416323946940340473190935763924885380303841811668926463	91	1.5625	False	False	0	(ab+cd(e+f)(g+h))	322560
192022819187213951256910212131824151871359560976235751939209087	91	1.65625	False	False	0	(ab+cd)(ef+(g+h))	322560
2475880078570760549798248447	91	1.328125	True	True	8	a(b+c(d+(e+f(g+h))))	2580480
151407328857270607366548015284223	91	1.421875	True	False	2	a(b+(c+d)(e+f)(g+h))	215040
3207598986782593870493972684755717093467532789484494482571263	91	1.515625	False	False	0	(ab+cd(e+fgh))	430080
9922630703988912850820581114916110335	93	1.46875	True	False	1	a(b(c+d)+(e+f)(g+h))	645120
9903520314283042199192993791	93	1.3125	True	True	8	a(b+c(d+(e+(f+gh))))	860160
39614081247908796757769715711	93	1.328125	True	False	1	a(b+c)(d+(e+(f+(g+h))))	43008
2969255417692040427291338357650520975853617222936166399	93	1.703125	False	False	0	(a+b)(cd+e(f+gh))	1290240
2653304180920112227509006287121678335	93	1.390625	True	False	2	a(b(c+d)+(e+fgh))	860160
51520458092920414066725542400574342885094993650245971868198698701815807	95	1.6875	False	False	0	(abc+d(e+f)(g+h))	215040
39614081257132168796771975167	95	1.28125	True	True	8	a(b+c(d+(e+(f+(g+h)))))	86016
662007629184361844944855935823642623	95	1.453125	True	False	1	a(bc+(d+e)(f+(g+h)))	430080
160963658726303224906578919658881023	95	1.40625	True	False	2	a(b+(cd+e(f+gh)))	2580480
13776532750121575922604265916637095350226866433948556580141047121707007	95	1.578125	False	False	0	(abc+d(e+fgh))	286720
178405621347416359843609777682910592576782335	95	1.5625	False	False	0	(a+bc)(d+ef(g+h))	1290240
162182523375630782062862251589631	97	1.40625	True	False	2	a(b+(c+d)(e+f(g+h)))	2580480
105726875406874270808058555468016895809919620431458579319567155199	97	1.625	False	False	0	(ab+c(de+fgh))	430080
158456325028528675187087900671	97	1.28125	True	True	8	a(b+(c+defgh))	43008
12849227252336535524268418954393254188508828348093665338458111	97	1.578125	False	False	0	(ab+cd(e+f(g+h)))	1290240
633825300114114700748351602687	99	1.3125	True	True	8	a(b+(c+def(g+h)))	430080
2792972246313719394524682582669795576691281817438071	99	1.734375	False	False	0	(a+b(c+d))(e+f)(g+h)	645120
696568633881012978877296334845673243346943	99	1.5625	False	False	0	(a+bcd)(e+f(g+h))	860160
161592423016989788988583103449530367	99	1.390625	True	False	2	a(b+(c+(d+e))(f+gh))	860160
2923003274321523469644887526979273363002065158143	99	1.359375	False	False	0	(a+b)(c+defgh)	43008
2535301200456458802993406410751	101	1.328125	True	True	8	a(b+(c+de(f+gh)))	1290240
26959946673427741531515197488526605382127890459851114227842433417215	101	1.40625	False	False	0	(a(b+c)+defgh)	43008
664613918819037908687523194268024831	101	1.375	True	False	2	a(bc+(d+e(f+(g+h))))	860160
22763029353888452585191134839858790399	101	1.421875	True	False	2	a(bc+(d+(ef+gh)))	215040
10141204801825835211973625643007	103	1.328125	True	True	8	a(b+(c+de(f+(g+h))))	430080
2423705702287930977148109024395263	103	1.390625	True	False	2	a(b+(c+d)(ef+(g+h)))	1290240
10628793851944167768513705526758998015	103	1.390625	True	False	2	a(b(c+d)+(e+f(g+h)))	1290240
192022819187213951256910212131824151871359570812247423743688703	103	1.59375	False	False	0	(ab+cd(ef+(g+h)))	645120
347336264462534856010096678273023	103	1.34375	True	False	4	a(b+(c+d(ef+gh)))	645120
11692013098306940979342365498362557506524693921791	105	1.484375	False	False	0	(a+b)(c+def(g+h))	430080
205681792611304392750179040270520206204054066328667338196418559	105	1.390625	True	False	1	(a+(b+c))d(e+(f+(g+h)))	71680
118167249331252895652149125593289263063582237277879574173296711379652895	105	1.625	False	False	0	(a+(b+(c+d)))(ef+gh)	53760
151484246727273413478856033042431	105	1.34375	True	False	4	a(b+(c+d(e+f)(g+h)))	645120
40564819207303340847894502572031	105	1.328125	True	True	8	a(b+(c+d(e+fgh)))	860160
2843301117049329278668379149383163325450256255	105	1.71875	False	False	0	(a+bc)(d+e)(f+(g+h))	430080
713623506236766439874317098988709680257171455	105	1.640625	False	False	0	(a+bc)(d+e(f+gh))	2580480
162259276829213363391578010288127	107	1.328125	True	True	8	a(b+(c+d(e+f(g+h))))	2580480
158839976905141199905517549644391907327	107	1.34375	True	False	3	a(bcd+(ef+(g+h)))	430080
9922630703990086524374090729666904063	107	1.390625	True	False	2	a(b+(cd+(e+f)(g+h)))	645120
2423747947636374615661696528678911	109	1.3125	True	True	8	a(b+(c+d(ef+(g+h))))	1290240
55187010840506586915011609259013961217053611722686292210467156283883519	109	1.640625	False	False	0	(abc+d(e+f(g+h)))	860160
2596108814581693772289136805281791	109	1.328125	True	False	2	a(b+(c+d)(e+(f+(g+h))))	215040
205681792563415368599757344347143996089334739520277082456195071	109	1.5625	False	False	0	(ab+cd(e+(f+(g+h))))	107520
454093472286518562111333259796193096947061097872539465654982703380107886591	109	1.75	False	False	0	(abc+(de+fgh))	71680
835771099536579226823798514478590740759239572504958162804726332129279	109	1.703125	False	False	0	(ab+(c+d)e(f+gh))	1290240
2596148429267413814265248164610047	111	1.28125	True	True	8	a(b+(c+d(e+(f+(g+h)))))	215040
46768052394248611018132277383895694080615208976383	111	1.5625	False	False	0	(a+b)(c+de(f+gh))	1290240
419814403085392317116864244825458123192367661436316418047	111	1.84375	False	False	0	(a+b)(cd+(ef+gh))	107520
188719626713994190720606382419686237674419864243872213569335770218495	111	1.5625	False	False	0	(a(b+c)+def(g+h))	430080
12164368969185428883678976000322747495335544668819554303	111	1.703125	False	False	0	(a+b)(cd+e(f+(g+h)))	430080
161592492613493314726390744402100223	111	1.328125	True	False	3	a(b+(c+(d+e)(f+gh)))	1290240
10633823889527044529666596117090926591	113	1.3125	True	False	3	a(bc+(d+(e+f(g+h))))	1290240
662007668488958110666536227805593599	113	1.328125	True	False	2	a(b+(c+(d+e))(f+(g+h)))	143360
12368118175955037277256380484638976958463262266873627325357607316334051327	113	1.703125	False	False	0	(a(b+cd)+ef(g+h))	1290240
10384593717069655257060992658440191	113	1.265625	True	True	8	a(b+(c+(d+efgh)))	71680
822746001558867634441321905603946370171977655271264017232953343	115	1.578125	False	False	0	(ab+c(d+efgh))	215040
97766466632838914285442578029106944246301065215	115	1.71875	False	False	0	(a+bc)(d+(ef+gh))	645120
41538374868278621028243970633760767	115	1.265625	True	True	8	a(b+(c+(d+ef(g+h))))	430080
740078523882464754034840698886279373903971579119031757440930545663	115	1.71875	False	False	0	(ab+c(de+f(g+h)))	1290240
2854495045794166759997146384211906030978727935	115	1.640625	False	False	0	(a+bc)(d+e(f+(g+h)))	860160
6407223178058338111385369632627237792849028605542399	117	1.640625	False	False	0	(a+b)(c+d(ef+gh))	645120
187072209578015291173291924926028240376977269194751	117	1.59375	False	False	0	(a+b)(c+de(f+(g+h)))	430080
172312596663225862641665926149598031111193669373448421375	117	1.78125	False	False	0	(a+b)(c(d+e)+f(g+h))	645120
44709478800095597309963579674877497586802107889973119	117	1.78125	False	False	0	(a+b)(c+d)(ef+(g+h))	322560
662007708258388696802426308349919231	117	1.265625	True	False	3	a(b+(c+(d+e)(f+(g+h))))	430080
13776742963328773706676162609630963500902303920968522560190536575025663	117	1.578125	False	False	0	(ab+(c+d))(e+fgh)	430080
166153499473114484112975882535043071	117	1.25	True	True	8	a(b+(c+(d+e(f+gh))))	860160
158839976905141844518378473022768021503	119	1.234375	True	False	4	a(b+(cd+(ef+(g+h))))	215040
664613997892457936451903530140172287	119	1.21875	True	True	8	a(b+(c+(d+e(f+(g+h)))))	286720
740078524054777713104800693765560684940589859768390028267406952447	119	1.765625	False	False	0	(a+(b+c))(de+f(g+h))	430080
822746001750428115547920682006206059369840709487129022636883967	119	1.4375	False	False	0	(a+(b+c))(d+efgh)	71680
2658455991569831745807614120560689151	121	1.1875	True	True	8	a(b+(c+(d+(e+fgh))))	71680
1766874025136433896750911497805568136928515398610937444621434371776184319	121	1.453125	False	False	0	(a(b+(c+d))+efgh)	71680
1766874025547797481877742235005082825617611173160443536117410263078010879	121	1.6875	False	False	0	(ab+(cd+efgh))	53760
3291002837540676697807580150631155866502549318275211756339986431	121	1.640625	False	False	0	(ab+c(d+ef(g+h)))	1290240
2991739501938348299629526555062831787277369900730367	121	1.71875	False	False	0	(a+b(c+d))(e+f(g+h))	1290240
9927671593518590425750308981468823551	121	1.203125	True	False	4	a(b+(c+(d+(e+f)(g+h))))	215040
835758346876259987476971122144324766843587759379956610935309117423615	121	1.640625	False	False	0	(a(b+c)+de(f+gh))	1290240
2794391130576346097390008708417324725717705554919423	123	1.671875	False	False	0	(a+b)(c+d(e+f)(g+h))	645120
748288838313082011793930515094558425562425510068223	123	1.625	False	False	0	(a+b)(c+d(e+fgh))	860160
824731728686828041190581406371517385242250628338395879340694018214330367	123	1.59375	False	False	0	(abc+d(ef+(g+h)))	430080
10633823966279326983230456482242756607	123	1.15625	True	True	8	a(b+(c+(d+(e+f(g+h)))))	215040
170141183420855150465331762882257354751	125	1.109375	True	True	8	a(bc+(d+(e+(f+(g+h)))))	43008
42639024489235856042279723934609638215220985855	125	1.71875	False	False	0	(a+bc)(d+(e+f)(g+h))	645120
11417981204023768040488463525104691433864953855	125	1.640625	False	False	0	(a+bc)(d+(e+fgh))	430080
170141183460469231731687303715884105727	127	1.046875	True	True	8	a(b+(c+(d+(e+(f+(g+h))))))	2048
13164030181467912951272613130739993851824835970291002712768118783	127	1.65625	False	False	0	(ab+c(d+e(f+gh)))	2580480
118167249331252475844151899643860103766056356331908107978803442895290367	127	1.84375	False	False	0	(ab+(c+d)(ef+gh))	322560
52449648018489577714714408993567275206995181498473953462650404863	127	1.703125	False	False	0	(ab+c(d+e)(f+(g+h)))	430080
